searchDate,flightDate,startingAirport,destinationAirport,totalFare,isNonStop,seatsRemaining,totalTravelDistance,isBasicEconomy,days_before_departure,departure_day_of_week,departure_month,search_day_of_week
2022-06-20,2022-07-24,LAX,ORD,410.58,false,0,1810.0,false,34,0,7,1
2022-08-22,2022-09-06,DEN,MIA,214.6,false,7,2095.0,true,15,2,9,1
2022-07-08,2022-08-01,CLT,MIA,160.1,false,9,824.0,true,24,1,8,5
2022-08-18,2022-09-15,DTW,DEN,406.1,false,4,1851.0,false,28,4,9,4
2022-09-06,2022-10-16,ORD,SFO,415.6,true,7,1847.0,false,40,0,10,2
2022-07-04,2022-07-11,BOS,LAX,436.1,false,7,2849.0,false,7,1,7,1
2022-08-20,2022-08-22,ATL,MIA,156.1,false,7,880.0,true,2,1,8,6
2022-07-10,2022-07-17,LAX,PHL,486.6,false,3,2564.0,false,7,0,7,0
2022-09-05,2022-10-15,EWR,MIA,43.59,true,0,1104.0,false,40,6,10,1
2022-05-05,2022-06-07,OAK,EWR,591.6,false,2,2558.0,false,33,2,6,4
2022-06-26,2022-08-05,JFK,LAX,498.6,false,9,2659.0,false,40,5,8,0
2022-07-29,2022-08-17,DFW,CLT,312.6,false,9,1925.0,false,19,3,8,5
2022-05-12,2022-06-27,CLT,DTW,167.1,false,7,1030.0,false,46,1,6,4
2022-05-20,2022-06-10,LAX,BOS,446.58,false,0,2643.0,false,21,5,6,5
2022-09-24,2022-11-06,LAX,MIA,247.6,false,7,3562.0,false,43,0,11,6
2022-04-19,2022-05-04,ORD,ATL,159.68,false,0,844.0,false,15,3,5,2
2022-08-21,2022-09-08,BOS,LAX,130.6,false,7,2607.0,true,18,4,9,0
2022-09-12,2022-10-02,EWR,ORD,187.6,false,9,815.0,true,20,0,10,1
2022-09-21,2022-11-02,PHL,CLT,203.6,false,7,1004.0,false,42,3,11,3
2022-07-28,2022-09-05,SFO,LAX,275.6,false,0,339.0,false,39,1,9,4
2022-05-01,2022-06-12,CLT,LAX,770.1,false,1,2173.0,false,42,0,6,0
2022-06-10,2022-07-02,DEN,LGA,424.2,false,3,2030.0,false,22,6,7,5
2022-09-16,2022-10-24,OAK,IAD,1021.7,false,7,3274.0,false,38,1,10,5
2022-06-16,2022-07-02,ORD,JFK,636.6,false,6,1400.0,false,16,6,7,4
2022-06-25,2022-08-06,ORD,LAX,168.59,true,0,1810.0,false,42,6,8,6
2022-05-04,2022-07-01,LAX,ATL,507.6,false,7,1963.0,false,58,5,7,3
2022-09-19,2022-10-03,ATL,BOS,242.6,false,3,947.0,false,14,1,10,1
2022-07-19,2022-08-01,DFW,LAX,263.6,true,3,1238.0,false,13,1,8,2
2022-05-08,2022-07-06,BOS,LAX,391.1,true,3,2606.0,false,59,3,7,0
2022-07-24,2022-08-27,ATL,BOS,177.61,false,1,947.0,false,34,6,8,0
2022-06-07,2022-06-17,BOS,DEN,478.61,false,3,1847.0,false,10,5,6,2
2022-05-02,2022-06-06,BOS,ATL,212.6,false,1,947.0,false,35,1,6,1
2022-07-08,2022-07-31,JFK,DTW,567.7,false,9,1009.0,false,23,0,7,5
2022-09-09,2022-09-20,LAX,EWR,297.61,true,7,2458.0,false,11,2,9,5
2022-06-07,2022-06-15,JFK,BOS,183.6,true,8,185.0,false,8,3,6,2
2022-08-04,2022-09-24,BOS,LAX,159.7,false,9,2945.0,true,51,6,9,4
2022-09-27,2022-10-09,MIA,EWR,224.6,true,4,1104.0,false,12,0,10,2
2022-05-07,2022-05-10,LAX,DEN,232.6,true,1,848.0,false,3,2,5,6
2022-05-02,2022-06-08,LGA,DTW,195.6,true,7,485.0,false,37,3,6,1
2022-09-03,2022-10-11,MIA,DFW,359.2,false,9,1321.0,false,38,2,10,6
2022-05-25,2022-07-04,EWR,PHL,193.6,true,9,97.0,true,40,1,7,3
2022-07-17,2022-07-22,MIA,LAX,311.58,false,0,2457.0,false,5,5,7,0
2022-07-13,2022-08-25,SFO,ATL,348.62,false,7,3328.0,false,43,4,8,3
2022-07-10,2022-09-04,OAK,ORD,319.98,false,7,2395.0,true,56,0,9,0
2022-07-25,2022-08-17,CLT,BOS,124.08,false,0,730.0,false,23,3,8,1
2022-04-30,2022-06-27,LAX,DFW,498.6,false,7,1616.0,false,58,1,6,6
2022-07-04,2022-08-19,JFK,BOS,143.6,true,7,185.0,false,46,5,8,1
2022-08-03,2022-09-24,DFW,EWR,192.6,false,9,1519.0,true,52,6,9,3
2022-07-06,2022-08-29,SFO,ATL,1061.6,false,7,2282.0,false,54,1,8,3
2022-08-28,2022-09-18,ORD,IAD,328.6,true,4,594.0,false,21,0,9,0
2022-04-29,2022-06-22,DEN,LAX,148.6,true,7,848.0,false,54,3,6,5
2022-10-05,2022-10-23,PHL,DFW,382.61,true,7,1298.0,false,18,0,10,3
2022-10-01,2022-10-07,OAK,MIA,897.2,false,2,2674.0,false,6,5,10,6
2022-06-15,2022-06-29,MIA,DFW,242.6,false,9,1321.0,false,14,3,6,3
2022-07-21,2022-09-09,SFO,JFK,428.6,true,7,2566.0,false,50,5,9,4
2022-09-13,2022-09-17,PHL,JFK,342.2,false,7,465.0,true,4,6,9,2
2022-07-15,2022-07-26,LGA,ATL,207.6,false,4,762.0,false,11,2,7,5
2022-09-15,2022-09-21,PHL,JFK,197.21,false,7,465.0,true,6,3,9,4
2022-06-26,2022-07-31,LAX,EWR,628.6,false,9,2802.0,false,35,0,7,0
2022-08-13,2022-08-28,CLT,PHL,159.1,false,7,636.0,true,15,0,8,6
2022-07-30,2022-09-24,BOS,ORD,97.6,false,7,905.0,false,56,6,9,6
2022-10-02,2022-10-29,ATL,LAX,308.6,true,9,1943.0,false,27,6,10,0
2022-07-05,2022-08-22,BOS,LGA,103.6,true,7,185.0,false,48,1,8,2
2022-05-02,2022-06-12,LAX,DEN,387.61,false,5,960.0,false,41,0,6,1
2022-10-02,2022-11-08,CLT,LAX,155.1,true,7,2121.0,false,37,2,11,0
2022-06-06,2022-06-18,OAK,EWR,761.6,false,6,2796.0,false,12,6,6,1
2022-07-03,2022-07-08,DTW,DFW,294.6,false,7,1039.0,false,5,5,7,0
2022-08-30,2022-09-04,CLT,OAK,290.08,false,0,2675.0,false,5,0,9,2
2022-05-22,2022-07-05,LAX,DEN,207.6,false,5,960.0,false,44,2,7,0
2022-09-04,2022-09-30,IAD,DEN,421.6,false,9,1842.0,false,26,5,9,0
2022-08-05,2022-08-17,DTW,BOS,319.2,false,9,797.0,false,12,3,8,5
2022-04-20,2022-04-30,DFW,LAX,168.96,false,0,1456.0,false,10,6,4,3
2022-07-20,2022-09-05,EWR,DTW,144.58,false,0,612.0,false,47,1,9,3
2022-06-16,2022-07-27,CLT,DEN,367.1,false,7,1435.0,false,41,3,7,4
2022-09-21,2022-11-04,EWR,LAX,150.6,true,9,2458.0,true,44,5,11,3
2022-08-16,2022-09-23,DEN,OAK,76.58,false,0,1186.0,false,38,5,9,2
2022-09-17,2022-09-26,JFK,DTW,205.21,false,7,807.0,false,9,1,9,6
2022-05-14,2022-05-29,OAK,SFO,237.2,false,4,677.0,false,15,0,5,6
2022-09-15,2022-11-02,DFW,BOS,175.61,false,7,1583.0,true,48,3,11,4
2022-06-28,2022-08-16,SFO,ATL,568.11,false,9,2496.0,false,49,2,8,2
2022-07-12,2022-07-23,EWR,BOS,450.1,false,7,1273.0,false,11,6,7,2
2022-07-30,2022-09-19,LAX,BOS,263.61,false,7,3599.0,false,51,1,9,6
2022-07-08,2022-08-13,PHL,SFO,293.98,false,4,2521.0,false,36,6,8,5
2022-07-23,2022-08-28,OAK,EWR,571.6,false,9,2796.0,false,36,0,8,6
2022-09-14,2022-10-13,SFO,BOS,431.6,false,7,3168.0,false,29,4,10,3
2022-09-26,2022-10-27,CLT,SFO,337.1,false,3,2363.0,false,31,4,10,1
2022-09-16,2022-10-01,DEN,MIA,386.6,false,9,1803.0,false,15,6,10,5
2022-06-29,2022-07-05,LGA,DFW,218.6,true,9,1380.0,true,6,2,7,3
2022-08-20,2022-09-04,LGA,DEN,154.58,false,0,1634.0,false,15,0,9,6
2022-07-10,2022-09-01,LAX,CLT,580.7,false,6,2275.0,false,53,4,9,0
2022-07-14,2022-08-18,LAX,JFK,428.6,true,7,2458.0,false,35,4,8,4
2022-09-19,2022-10-18,EWR,MIA,113.6,true,7,1104.0,true,29,2,10,1
2022-07-27,2022-09-15,DFW,DEN,188.58,false,0,650.0,false,50,4,9,3
2022-05-24,2022-06-01,LAX,MIA,412.6,false,1,2937.0,false,8,3,6,2
2022-07-06,2022-08-08,LGA,ORD,123.61,true,4,720.0,false,33,1,8,3
2022-07-25,2022-09-08,DTW,CLT,420.1,false,9,1157.0,false,45,4,9,1
2022-06-10,2022-07-21,ATL,MIA,467.2,false,9,1866.0,false,41,4,7,5
2022-09-16,2022-10-13,DTW,ATL,328.6,true,9,604.0,false,27,4,10,5
2022-09-17,2022-09-25,CLT,OAK,736.2,false,3,3292.0,false,8,0,9,6
2022-05-02,2022-05-19,ATL,SFO,527.21,false,4,2282.0,false,17,4,5,1
2022-06-20,2022-08-03,JFK,SFO,428.6,true,7,2566.0,false,44,3,8,1
2022-09-19,2022-10-17,MIA,PHL,496.6,false,3,2287.0,false,28,1,10,1
2022-09-24,2022-10-23,DEN,MIA,308.6,false,8,2725.0,false,29,0,10,6
2022-09-17,2022-10-03,JFK,MIA,247.2,false,9,1358.0,true,16,1,10,6
2022-07-12,2022-09-07,PHL,EWR,181.6,false,7,1392.0,true,57,3,9,2
2022-08-13,2022-08-21,LGA,ORD,196.6,true,2,720.0,false,8,0,8,6
2022-07-01,2022-07-25,SFO,ATL,371.6,false,7,2857.0,true,24,1,7,5
2022-08-08,2022-08-09,SFO,BOS,307.6,false,9,2751.0,false,1,2,8,1
2022-04-21,2022-05-05,BOS,SFO,329.6,true,3,2698.0,false,14,4,5,4
2022-06-26,2022-07-30,ATL,MIA,260.2,false,7,1866.0,false,34,6,7,0
2022-07-12,2022-09-10,SFO,DTW,287.6,false,9,2119.0,true,60,6,9,2
2022-08-23,2022-08-27,ORD,DEN,252.1,false,7,1938.0,false,4,6,8,2
2022-08-17,2022-08-21,LAX,SFO,434.01,false,4,1760.0,false,4,0,8,3
2022-04-21,2022-05-18,ATL,JFK,240.1,false,7,773.0,false,27,3,5,4
2022-07-29,2022-09-20,BOS,ATL,521.61,false,9,1599.0,false,53,2,9,5
2022-08-12,2022-09-22,SFO,DEN,232.19,false,8,1187.0,false,41,4,9,5
2022-08-10,2022-08-22,DTW,PHL,378.6,false,4,912.0,false,12,1,8,3
2022-05-09,2022-06-22,EWR,PHL,331.6,false,5,1392.0,false,44,3,6,1
2022-05-26,2022-07-23,SFO,LGA,442.61,false,7,3665.0,false,58,6,7,4
2022-10-04,2022-10-20,LAX,LGA,180.07,false,0,2573.0,false,16,4,10,2
2022-07-05,2022-08-30,DTW,JFK,455.1,false,9,1055.0,false,56,2,8,2
2022-08-17,2022-08-21,LAX,PHL,538.6,false,6,2610.0,false,4,0,8,3
2022-08-11,2022-09-14,ATL,CLT,211.21,false,7,1248.0,true,34,3,9,4
2022-09-10,2022-09-20,DFW,ORD,215.6,true,7,799.0,false,10,2,9,6
2022-09-30,2022-10-06,DFW,EWR,316.1,false,1,1475.0,false,6,4,10,5
2022-05-28,2022-07-19,BOS,OAK,352.58,false,0,3039.0,false,52,2,7,6
2022-04-19,2022-04-30,OAK,ATL,193.78,false,0,2439.0,false,11,6,4,2
2022-06-26,2022-07-09,EWR,PHL,341.2,false,7,1002.0,false,13,6,7,0
2022-09-03,2022-09-04,LAX,PHL,488.6,false,7,2407.0,false,1,0,9,6
2022-08-03,2022-08-07,LAX,LGA,352.6,false,9,2543.0,true,4,0,8,3
2022-07-13,2022-08-15,IAD,PHL,430.6,false,2,533.0,false,33,1,8,3
2022-07-24,2022-08-30,SFO,EWR,301.61,false,7,2883.0,false,37,2,8,0
2022-05-19,2022-05-28,LGA,DTW,200.6,false,1,612.0,false,9,6,5,4
2022-08-26,2022-08-27,PHL,MIA,252.1,false,7,1101.0,false,1,6,8,5
2022-06-17,2022-06-21,JFK,ORD,477.1,false,4,1081.0,false,4,2,6,5
2022-08-03,2022-08-08,DFW,MIA,302.2,false,6,2484.0,false,5,1,8,3
2022-05-30,2022-06-13,ATL,BOS,425.6,false,2,947.0,false,14,1,6,1
2022-09-27,2022-11-04,PHL,LGA,287.11,false,7,907.0,true,38,5,11,2
2022-05-09,2022-07-03,MIA,ATL,601.61,false,5,1649.0,false,55,0,7,1
2022-08-11,2022-08-29,PHL,SFO,207.6,false,9,2663.0,true,18,1,8,4
2022-08-08,2022-09-27,LGA,ATL,79.1,false,7,773.0,true,50,2,9,1
2022-06-10,2022-06-13,DEN,SFO,133.98,true,4,954.0,false,3,1,6,5
2022-06-29,2022-07-28,DFW,CLT,313.6,false,6,1925.0,false,29,4,7,3
2022-06-26,2022-06-27,LGA,DFW,497.6,false,1,1652.0,false,1,1,6,0
2022-05-21,2022-07-12,IAD,LAX,545.6,false,7,2473.0,false,52,2,7,6
2022-04-22,2022-05-13,SFO,DEN,357.2,false,7,1696.0,false,21,5,5,5
2022-06-10,2022-07-15,BOS,JFK,172.2,false,9,627.0,true,35,5,7,5
2022-05-08,2022-06-18,ATL,PHL,271.58,false,0,677.0,false,41,6,6,0
2022-06-08,2022-06-17,OAK,ORD,821.61,false,9,2083.0,false,9,5,6,3
2022-09-19,2022-10-27,MIA,BOS,97.6,false,9,1289.0,true,38,4,10,1
2022-10-01,2022-10-19,DEN,LAX,253.6,false,7,1975.0,true,18,3,10,6
2022-06-24,2022-08-01,CLT,EWR,157.1,true,7,545.0,false,38,1,8,5
2022-07-15,2022-08-05,MIA,ATL,158.6,true,2,596.0,false,21,5,8,5
2022-06-29,2022-08-04,BOS,CLT,178.6,true,9,728.0,false,36,4,8,3
2022-08-13,2022-10-03,SFO,ORD,158.6,true,9,1847.0,true,51,1,10,6
2022-07-01,2022-08-18,LAX,BOS,2424.6,false,7,2643.0,false,48,4,8,5
2022-07-18,2022-08-28,OAK,PHL,691.59,false,7,3044.0,false,41,0,8,1
2022-07-20,2022-08-18,LGA,ATL,77.6,false,9,762.0,true,29,4,8,3
2022-07-04,2022-07-25,LGA,CLT,158.6,true,9,545.0,true,21,1,7,1
2022-05-03,2022-06-01,JFK,DFW,571.71,false,9,1658.0,false,29,3,6,2
2022-08-15,2022-09-09,LGA,DEN,127.6,false,7,1623.0,true,25,5,9,1
2022-10-01,2022-10-09,ATL,ORD,225.59,true,0,844.0,false,8,0,10,6
2022-08-26,2022-09-01,CLT,IAD,170.1,true,7,327.0,true,6,4,9,5
2022-07-11,2022-08-01,ORD,ATL,328.6,true,9,600.0,false,21,1,8,1
2022-04-25,2022-06-14,PHL,ORD,182.6,false,9,687.0,true,50,2,6,1
2022-09-14,2022-10-25,DEN,IAD,108.6,false,9,1748.0,true,41,2,10,3
2022-08-13,2022-09-26,BOS,MIA,122.6,false,7,1296.0,false,44,1,9,6
2022-05-09,2022-06-01,ATL,OAK,847.1,false,9,2412.0,false,23,3,6,1
2022-06-16,2022-07-12,LAX,ORD,342.6,true,3,1745.0,false,26,2,7,4
2022-04-27,2022-05-18,SFO,IAD,1048.6,true,9,2426.0,false,21,3,5,3
2022-04-17,2022-05-13,BOS,EWR,38.61,true,7,185.0,false,26,5,5,0
2022-08-24,2022-08-27,MIA,DFW,335.6,false,7,1289.0,false,3,6,8,3
2022-09-19,2022-10-14,LGA,LAX,227.6,false,5,2618.0,false,25,5,10,1
2022-05-08,2022-05-28,LAX,OAK,386.61,false,7,1628.0,false,20,6,5,0
2022-06-09,2022-06-22,PHL,CLT,141.6,false,7,1008.0,false,13,3,6,4
2022-09-03,2022-10-02,LGA,DFW,285.6,true,7,1380.0,false,29,0,10,6
2022-07-31,2022-09-25,LAX,LGA,221.62,false,7,2791.0,false,56,0,9,0
2022-06-09,2022-08-01,ATL,SFO,568.6,true,2,2135.0,false,53,1,8,4
2022-08-15,2022-10-03,CLT,EWR,177.1,false,9,990.0,false,49,1,10,1
2022-06-15,2022-07-20,OAK,DFW,120.58,false,0,2025.0,false,35,3,7,3
2022-08-06,2022-09-16,PHL,DFW,324.6,false,2,1301.0,false,41,5,9,6
2022-07-18,2022-09-16,MIA,DFW,292.21,false,6,1191.0,false,60,5,9,1
2022-07-31,2022-08-10,DTW,LAX,460.1,false,7,2943.0,false,10,3,8,0
2022-08-17,2022-09-20,DEN,BOS,229.6,true,1,1763.0,false,34,2,9,3
2022-08-07,2022-09-28,DFW,PHL,287.6,false,7,1304.0,false,52,3,9,0
2022-04-28,2022-06-20,LGA,DTW,378.61,true,9,485.0,false,53,1,6,4
2022-05-30,2022-07-11,OAK,LGA,785.31,false,9,2803.0,false,42,1,7,1
2022-06-27,2022-06-28,LAX,EWR,431.6,false,9,2466.0,false,1,2,6,1
2022-05-23,2022-05-27,LGA,MIA,195.6,false,1,1144.0,false,4,5,5,1
2022-05-22,2022-07-06,PHL,BOS,326.6,false,9,282.0,true,45,3,7,0
2022-10-01,2022-10-10,PHL,BOS,193.6,true,7,280.0,true,9,1,10,6
2022-07-28,2022-09-05,IAD,MIA,166.6,false,9,1325.0,true,39,1,9,4
2022-09-28,2022-11-04,JFK,DTW,113.6,true,6,485.0,false,37,5,11,3
2022-05-04,2022-05-05,SFO,BOS,363.6,false,7,3024.0,false,1,4,5,3
2022-08-06,2022-09-03,ORD,EWR,107.6,true,9,720.0,true,28,6,9,6
2022-07-21,2022-08-26,ATL,JFK,297.6,false,2,1700.0,false,36,5,8,4
2022-07-16,2022-09-13,SFO,EWR,187.6,false,7,2567.0,false,59,2,9,6
2022-06-10,2022-07-07,LGA,LAX,377.2,false,7,3163.0,false,27,4,7,5
2022-07-05,2022-08-03,PHL,CLT,408.6,false,9,895.0,false,29,3,8,2
2022-09-07,2022-10-01,OAK,BOS,537.1,false,9,3360.0,false,24,6,10,3
2022-06-29,2022-08-21,OAK,PHL,731.98,false,7,3044.0,false,53,0,8,3
2022-07-17,2022-08-18,LAX,ATL,571.6,false,9,2082.0,false,32,4,8,0
2022-06-16,2022-07-27,DFW,LAX,275.6,true,7,1193.0,false,41,3,7,4
2022-09-28,2022-11-06,DTW,DEN,208.61,true,6,1142.0,false,39,0,11,3
2022-04-19,2022-04-26,DFW,EWR,235.6,true,2,1380.0,false,7,2,4,2
2022-07-10,2022-07-19,OAK,LAX,447.09,false,3,1432.0,false,9,2,7,0
2022-07-10,2022-07-11,LAX,JFK,386.6,true,4,2458.0,false,1,1,7,0
2022-04-17,2022-05-31,LAX,DFW,248.6,true,7,1215.0,false,44,2,5,0
2022-05-11,2022-05-21,DFW,EWR,264.6,false,5,1487.0,false,10,6,5,3
2022-10-01,2022-10-12,LGA,SFO,202.6,false,9,2647.0,true,11,3,10,6
2022-08-22,2022-09-29,ORD,DEN,438.6,false,9,1034.0,false,38,4,9,1
2022-10-01,2022-10-20,LGA,ORD,111.6,false,9,815.0,true,19,4,10,6
2022-07-09,2022-07-22,DFW,DTW,408.19,false,9,1039.0,false,13,5,7,6
2022-07-13,2022-07-24,DTW,MIA,217.58,false,0,1589.0,false,11,0,7,3
2022-05-08,2022-07-05,CLT,LAX,610.69,false,7,2622.0,false,58,2,7,0
2022-06-14,2022-06-20,SFO,CLT,608.11,false,7,2536.0,false,6,1,6,2
2022-09-17,2022-10-30,ORD,EWR,112.6,false,9,815.0,true,43,0,10,6
2022-09-22,2022-11-03,MIA,DTW,150.6,false,7,1589.0,true,42,4,11,4
2022-07-17,2022-08-30,IAD,BOS,118.6,true,7,406.0,false,44,2,8,0
2022-09-16,2022-10-17,ATL,LGA,135.6,false,7,762.0,true,31,1,10,5
2022-09-28,2022-10-11,MIA,CLT,428.6,false,2,824.0,false,13,2,10,3
2022-08-03,2022-08-26,JFK,MIA,143.6,true,6,1104.0,false,23,5,8,3
2022-09-16,2022-10-06,LAX,JFK,318.6,true,9,2458.0,true,20,4,10,5
2022-04-16,2022-04-20,DTW,DFW,294.6,false,7,1039.0,false,4,3,4,6
2022-07-27,2022-09-23,SFO,DTW,541.7,false,7,2203.0,false,58,5,9,3
2022-10-01,2022-10-25,SFO,LGA,247.2,false,7,2884.0,false,24,2,10,6
2022-08-15,2022-09-01,ATL,DTW,248.6,true,9,604.0,false,17,4,9,1
2022-08-25,2022-10-04,LGA,IAD,484.59,false,9,537.0,false,40,2,10,4
2022-08-20,2022-08-25,BOS,ATL,217.61,false,7,947.0,true,5,4,8,6
2022-05-12,2022-05-30,DEN,BOS,369.6,true,7,1763.0,false,18,1,5,4
2022-08-19,2022-09-06,BOS,ORD,111.6,false,7,1000.0,true,18,2,9,5
2022-05-04,2022-05-29,DTW,OAK,657.1,false,7,2328.0,false,25,0,5,3
2022-08-15,2022-09-20,ATL,LAX,119.58,false,0,2013.0,false,36,2,9,1
2022-08-22,2022-08-25,PHL,BOS,491.59,false,1,1534.0,false,3,4,8,1
2022-07-26,2022-08-24,CLT,DFW,311.1,false,7,1432.0,false,29,3,8,2
2022-07-12,2022-09-03,ORD,ATL,159.1,false,7,820.0,false,53,6,9,2
2022-07-12,2022-07-13,SFO,EWR,469.6,false,7,2797.0,false,1,3,7,2
2022-09-06,2022-09-10,ORD,DFW,244.6,true,9,799.0,true,4,6,9,2
2022-07-03,2022-08-01,JFK,ORD,158.6,true,7,720.0,false,29,1,8,0
2022-09-12,2022-09-26,BOS,OAK,497.7,false,4,3978.0,false,14,1,9,1
2022-07-13,2022-07-28,LGA,BOS,78.6,true,9,185.0,true,15,4,7,3
2022-08-20,2022-09-30,MIA,CLT,401.6,false,7,1250.0,false,41,5,9,6
2022-08-05,2022-08-27,LAX,LGA,442.6,false,9,2802.0,false,22,6,8,5
2022-08-12,2022-09-12,CLT,LGA,320.1,false,7,913.0,false,31,1,9,5
2022-04-27,2022-04-29,DTW,DEN,304.61,false,7,1645.0,false,2,5,4,3
2022-09-28,2022-10-17,ATL,BOS,187.6,false,7,947.0,true,19,1,10,3
2022-06-21,2022-06-23,CLT,ATL,396.6,false,2,981.0,false,2,4,6,2
2022-06-10,2022-07-14,PHL,CLT,238.6,true,7,449.0,false,34,4,7,5
2022-09-03,2022-09-08,DFW,CLT,358.6,false,5,941.0,false,5,4,9,6
2022-08-23,2022-09-27,SFO,OAK,157.6,false,7,1351.0,false,35,2,9,2
2022-07-08,2022-08-15,IAD,BOS,250.7,false,1,1055.0,false,38,1,8,5
2022-05-04,2022-05-17,ATL,SFO,598.6,false,1,2161.0,false,13,2,5,3
2022-06-26,2022-07-07,DFW,IAD,257.6,false,6,1601.0,false,11,4,7,0
2022-07-25,2022-08-14,DFW,ATL,363.6,true,2,725.0,false,20,0,8,1
2022-09-08,2022-10-11,LGA,SFO,232.6,false,2,2567.0,false,33,2,10,4
2022-07-29,2022-08-21,LAX,DTW,168.58,false,0,2233.0,false,23,0,8,5
2022-07-07,2022-07-16,LAX,OAK,487.2,false,7,1628.0,false,9,6,7,4
2022-07-12,2022-07-22,EWR,PHL,480.6,false,7,1392.0,false,10,5,7,2
2022-09-05,2022-10-04,JFK,OAK,238.6,false,9,2796.0,true,29,2,10,1
2022-07-17,2022-09-01,DEN,LGA,359.01,false,4,1969.0,false,46,4,9,0
2022-07-03,2022-07-11,DFW,ORD,132.59,true,0,1153.0,false,8,1,7,0
2022-06-03,2022-07-28,LGA,PHL,521.58,false,9,1429.0,false,55,4,7,5
2022-07-03,2022-07-18,ORD,CLT,229.6,true,5,592.0,false,15,1,7,0
2022-05-08,2022-07-02,PHL,OAK,807.1,false,5,2755.0,false,55,6,7,0
2022-09-07,2022-09-09,IAD,PHL,698.6,false,6,838.0,false,2,5,9,3
2022-07-02,2022-08-11,BOS,PHL,83.6,true,9,280.0,true,40,4,8,6
2022-07-21,2022-08-04,LAX,CLT,370.6,false,1,2337.0,false,14,4,8,4
2022-10-05,2022-11-11,BOS,DEN,247.6,false,9,1817.0,false,37,5,11,3
2022-06-10,2022-06-19,DEN,EWR,366.1,false,7,1891.0,false,9,0,6,5
2022-06-21,2022-07-08,ORD,CLT,268.6,true,3,592.0,false,17,5,7,2
2022-09-25,2022-11-03,LGA,DTW,98.6,true,7,485.0,true,39,4,11,0
2022-05-04,2022-05-17,PHL,SFO,539.61,false,4,2590.0,false,13,2,5,3
2022-04-23,2022-05-23,LAX,LGA,357.6,false,7,2791.0,false,30,1,5,6
2022-05-04,2022-05-15,BOS,DTW,333.6,true,7,622.0,false,11,0,5,3
2022-10-02,2022-10-28,DTW,CLT,226.1,false,7,1411.0,false,26,5,10,0
2022-10-01,2022-10-13,ORD,ATL,711.55,false,2,1004.0,false,12,4,10,6
2022-05-27,2022-05-29,DFW,CLT,558.6,false,7,953.0,false,2,0,5,5
2022-05-29,2022-06-01,BOS,SFO,568.6,true,3,2698.0,false,3,3,6,0
2022-07-23,2022-08-31,PHL,DFW,127.6,false,9,1392.0,true,39,3,8,6
2022-08-01,2022-09-22,JFK,ORD,541.6,false,9,1011.0,false,52,4,9,1
2022-06-04,2022-07-08,ATL,LAX,508.61,true,9,1943.0,false,34,5,7,6
2022-07-21,2022-09-09,LGA,CLT,237.6,false,9,548.0,false,50,5,9,4
2022-07-08,2022-07-24,DEN,BOS,514.6,false,0,1806.0,false,16,0,7,5
2022-06-01,2022-06-19,PHL,LGA,441.19,false,3,1392.0,false,18,0,6,3
2022-09-12,2022-10-01,DTW,LGA,258.6,true,9,485.0,false,19,6,10,1
2022-09-30,2022-11-08,JFK,IAD,90.6,true,9,221.0,true,39,2,11,5
2022-07-03,2022-08-09,DEN,EWR,484.19,false,7,1948.0,false,37,2,8,0
2022-05-03,2022-05-27,MIA,PHL,238.6,true,7,1016.0,false,24,5,5,2
2022-06-29,2022-08-15,ORD,PHL,658.6,false,9,687.0,false,47,1,8,3
2022-07-29,2022-09-17,BOS,LAX,177.61,false,7,2607.0,false,50,6,9,5
2022-04-19,2022-05-10,DFW,CLT,171.6,false,9,1925.0,true,21,2,5,2
2022-10-05,2022-10-22,PHL,OAK,259.59,false,4,2510.0,false,17,6,10,3
2022-07-04,2022-07-12,BOS,MIA,117.6,false,3,1289.0,false,8,2,7,1
2022-04-27,2022-04-30,ATL,EWR,191.58,false,0,762.0,false,3,6,4,3
2022-06-11,2022-08-10,BOS,SFO,594.6,true,7,2698.0,false,60,3,8,6
2022-04-28,2022-05-20,ATL,EWR,208.61,true,9,762.0,false,22,5,5,4
2022-06-16,2022-08-14,SFO,MIA,499.19,false,3,2599.0,false,59,0,8,4
2022-07-30,2022-08-25,DEN,DFW,242.2,false,7,953.0,false,26,4,8,6
2022-08-13,2022-10-02,PHL,OAK,867.1,false,7,3188.0,false,50,0,10,6
2022-08-09,2022-09-01,IAD,DEN,617.6,false,7,1827.0,false,23,4,9,2
2022-09-07,2022-09-25,JFK,OAK,572.08,false,6,3917.0,false,18,0,9,3
2022-07-08,2022-08-30,IAD,JFK,462.2,false,9,690.0,false,53,2,8,5
2022-08-08,2022-08-24,DEN,DFW,107.6,false,9,1372.0,true,16,3,8,1
2022-09-05,2022-09-30,PHL,JFK,342.6,false,7,514.0,false,25,5,9,1
2022-07-25,2022-09-14,BOS,JFK,98.6,true,3,185.0,false,51,3,9,1
2022-07-04,2022-07-12,ORD,SFO,338.6,false,9,1850.0,false,8,2,7,1
2022-09-08,2022-10-01,DEN,JFK,527.21,false,9,1623.0,false,23,6,10,4
2022-09-30,2022-11-01,ORD,DFW,127.6,false,9,1166.0,true,32,2,11,5
2022-08-24,2022-09-26,CLT,ORD,276.1,false,6,745.0,false,33,1,9,3
2022-08-26,2022-09-24,LGA,ORD,113.6,true,7,720.0,true,29,6,9,5
2022-06-29,2022-08-19,JFK,ORD,486.6,false,9,815.0,false,51,5,8,3
